token_0,BIO_tag_0
 ,O
berikut,O
 ,O
adalah,O
 ,O
detail,O
 ,O
sebaran,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Indonesia,O
 ,O
dari,O
 ,O
tertinggi,O
 ,O
hingga,O
 ,O
terendah,O
 ,O
per,O
 ,O
21,b-waktu
 ,O
Juni,i-waktu
 ,O
2020,e-waktu
:,O
 ,O
Jawa,b-lokasi
 ,O
Barat,e-lokasi
 ,O
10.594,b-korban
",",O
 ,O
Bali,b-lokasi
 ,O
8.93,b-korban
",",O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Timur,e-lokasi
 ,O
5.432,b-korban
",",O
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
 ,O
5.104,b-korban
",",O
 ,O
Lampung,b-lokasi
 ,O
4.983,b-korban
",",O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Barat,e-lokasi
 ,O
3.796,b-korban
",",O
 ,O
DKI,b-lokasi
 ,O
Jakarta,e-lokasi
 ,O
3.628,b-korban
",",O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
2.846,b-korban
",",O
 ,O
DI,b-lokasi
 ,O
Yogyakarta,e-lokasi
 ,O
2.72,b-korban
",",O
 ,O
Riau,b-lokasi
 ,O
2.143,b-korban
",",O
 ,O
Sulawesi,b-lokasi
 ,O
Selatan,e-lokasi
 ,O
2.1,b-korban
",",O
 ,O
Sumatera,b-lokasi
 ,O
Selatan,e-lokasi
 ,O
1.749,b-korban
",",O
 ,O
Jambi,b-lokasi
 ,O
1.587,b-korban
",",O
 ,O
Kalimantan,b-lokasi
 ,O
Timur,e-lokasi
 ,O
1.459,b-korban
",",O
 ,O
Sumatera,b-lokasi
 ,O
Utara,e-lokasi
 ,O
1.345,b-korban
",",O
 ,O
Kalimantan,b-lokasi
 ,O
Selatan,e-lokasi
 ,O
1.31,b-korban
JAKARTA,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Ribuan,O
 ,O
warga,O
 ,O
Jalan,O
 ,O
Kebon,O
 ,O
Pala,O
",",O
 ,O
Kampung,O
 ,O
Melayu,O
",",O
 ,O
Jakarta,b-lokasi
 ,O
Timur,e-lokasi
 ,O
yang,O
 ,O
telah,O
 ,O
mengungsi,O
 ,O
di,O
 ,O
SDN,O
 ,O
1,O
 ,O
selama,O
 ,O
tiga,O
 ,O
hari,O
 ,O
ini,O
 ,O
mulai,O
 ,O
mengeluhkan,O
 ,O
penyakit,O
 ,O
gatal,O
 ,O
hingga,O
 ,O
diare,b-penyakit
.,O
 ,O
Salah,O
 ,O
satunya,O
",",O
 ,O
Asiah,O
",",O
 ,O
warga,O
 ,O
RT,O
 ,O
15,O
 ,O
RW,O
 ,O
8,O
 ,O
Kebon,O
 ,O
Pala,O
 ,O
mengatakan,O
",",O
 ,O
anaknya,O
 ,O
yang,O
 ,O
berumur,O
 ,O
enam,O
 ,O
bulan,O
 ,O
tersebut,O
 ,O
sudah,O
 ,O
diare,b-penyakit
 ,O
sejak,O
 ,O
kemarin,O
.,O
 ,O
?,O
Sebenarnya,O
 ,O
makan,O
 ,O
anak,O
 ,O
saya,O
 ,O
masih,O
 ,O
bubur,O
 ,O
cuma,O
 ,O
karena,O
 ,O
tidak,O
 ,O
bisa,O
 ,O
masak,O
 ,O
karena,O
 ,O
ngungsi,O
",",O
 ,O
ya,O
 ,O
saya,O
 ,O
kasih,O
 ,O
susu,O
 ,O
karena,O
 ,O
air,O
 ,O
yang,O
 ,O
direbus,O
 ,O
keruh,O
 ,O
jadi,O
 ,O
mungkin,O
 ,O
sakit,O
 ,O
perut,O
 ,O
kayanya,O
",",O
?,O
 ,O
ucap,O
 ,O
Asiah,O
",",O
 ,O
di,O
 ,O
tempat,O
 ,O
pengungsian,O
",",O
 ,O
Jalan,O
 ,O
Kebon,O
 ,O
Pala,O
",",O
 ,O
Kampung,O
 ,O
Melayu,O
",",O
 ,O
Jakarta,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
Sabtu,b-waktu
 ,O
(,O
27/4/2019,b-waktu
),O
.,O
 ,O
Sementara,O
 ,O
Lina,O
 ,O
(,O
68,O
),O
 ,O
mengatakan,O
",",O
 ,O
dirinya,O
 ,O
sudah,O
 ,O
meriang,O
 ,O
dan,O
 ,O
tubuhnya,O
 ,O
sakit,O
-,O
sakit,O
 ,O
lantaran,O
 ,O
kedinginan,O
.,O
PROBOLINGGO,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
?,O
 ,O
Seorang,O
 ,O
turis,O
 ,O
asal,O
 ,O
Rusia,O
 ,O
bernama,O
 ,O
Boris,O
 ,O
Osmanov,O
 ,O
(,O
45,O
),O
 ,O
ditemukan,O
 ,O
tertidur,O
 ,O
di,O
 ,O
sebuah,O
 ,O
tenda,O
 ,O
di,O
 ,O
kompleks,O
 ,O
pemakaman,O
 ,O
umum,O
 ,O
di,O
 ,O
Desa,b-lokasi
 ,O
Sepuh,i-lokasi
 ,O
Gembol,e-lokasi
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Wonomerto,e-lokasi
",",O
 ,O
Kabupaten,b-lokasi
 ,O
Probolinggo,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
.,O
 ,O
Boris,O
 ,O
yang,O
 ,O
diketahui,O
 ,O
menderita,O
 ,O
sakit,O
 ,O
diare,b-penyakit
 ,O
itu,O
 ,O
mendirikan,O
 ,O
tenda,O
 ,O
di,O
 ,O
kuburan,O
 ,O
setelah,O
 ,O
pulang,O
 ,O
berlibur,O
 ,O
dari,O
 ,O
Gunung,O
 ,O
Bromo,O
 ,O
dan,O
 ,O
kehabisan,O
 ,O
bekal,O
.,O
 ,O
Dia,O
 ,O
lalu,O
 ,O
dibawa,O
 ,O
ke,O
 ,O
RSUD,O
 ,O
dr,O
 ,O
Mohammad,O
 ,O
Saleh,O
 ,O
untuk,O
 ,O
menjalani,O
 ,O
perawatan,O
",",O
 ,O
Rabu,b-waktu
 ,O
(,O
14/11/2018,b-waktu
),O
 ,O
malam,O
.,O
 ,O
?,O
Dokter,O
 ,O
menyarankan,O
 ,O
supaya,O
 ,O
rawat,O
 ,O
inap,O
",",O
 ,O
dia,O
 ,O
sakit,O
 ,O
perut,O
 ,O
dan,O
 ,O
diare,b-penyakit
.,O
 ,O
Biaya,O
 ,O
perawatannya,O
 ,O
ditanggung,O
 ,O
Polresta,O
.,O
 ,O
Jika,O
 ,O
sudah,O
 ,O
sembuh,O
",",O
 ,O
nanti,O
 ,O
akan,O
 ,O
kita,O
 ,O
koordinasikan,O
",",O
 ,O
sambil,O
 ,O
menghubungi,O
 ,O
Kedubes,O
 ,O
Rusia,O
.,O
 ,O
Yang,O
 ,O
penting,O
 ,O
sekarang,O
 ,O
dirawat,O
 ,O
dulu,O
",",O
?,O
 ,O
kata,O
 ,O
Wakapolresta,O
 ,O
Probolinggo,O
 ,O
Kompol,O
 ,O
Imam,O
 ,O
Pauji,O
",",O
 ,O
Kamis,b-waktu
 ,O
(,O
15/11/2018,b-waktu
),O
.,O
MATARAM,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Pengungsi,O
 ,O
korban,O
 ,O
gempa,O
 ,O
Lombok,O
 ,O
mulai,O
 ,O
diserang,O
 ,O
penyakit,O
 ,O
diare,b-penyakit
.,O
 ,O
Berdasarkan,O
 ,O
data,O
 ,O
Badan,O
 ,O
Penanggulangan,O
 ,O
Bencana,O
 ,O
Daerah,O
 ,O
(,O
BPBD,O
),O
 ,O
Provinsi,O
 ,O
NTB,b-lokasi
",",O
 ,O
warga,O
 ,O
mulai,O
 ,O
diserang,O
 ,O
penyakit,O
 ,O
sejak,O
 ,O
hari,O
 ,O
kedua,O
 ,O
tinggal,O
 ,O
di,O
 ,O
pengungsian,O
.,O
 ,O
Kepala,O
 ,O
BPBD,O
 ,O
NTB,O
 ,O
M,O
 ,O
Rum,O
 ,O
menyebutkan,O
",",O
 ,O
pada,O
 ,O
hari,O
 ,O
kedua,O
 ,O
sebanyak,O
 ,O
tujuh,O
 ,O
orang,O
 ,O
mengalami,O
 ,O
penyakit,O
 ,O
diare,b-penyakit
",",O
 ,O
hari,O
 ,O
keempat,O
 ,O
sembilan,O
 ,O
orang,O
 ,O
dan,O
 ,O
hari,O
 ,O
kelima,O
 ,O
pascagempa,O
 ,O
sebanyak,O
 ,O
12,b-korban
 ,O
orang,e-korban
.,O
 ,O
Total,O
 ,O
korban,O
 ,O
yang,O
 ,O
mengalami,O
 ,O
diare,b-penyakit
 ,O
mencapai,O
 ,O
28,b-korban
 ,O
orang,e-korban
.,O
 ,O
Mereka,O
 ,O
telah,O
 ,O
mendapat,O
 ,O
perawatan,O
 ,O
tim,O
 ,O
medis,O
 ,O
yang,O
 ,O
disiagakan,O
 ,O
di,O
 ,O
setiap,O
 ,O
posko,O
 ,O
kesehatan,O
.,O
 ,O
``,O
Di,O
 ,O
setiap,O
 ,O
posko,O
 ,O
tersedia,O
 ,O
tenaga,O
 ,O
medis,O
 ,O
dengan,O
 ,O
satu,O
 ,O
orang,O
 ,O
dokter,O
",",O
 ,O
dua,O
 ,O
perawat,O
 ,O
dan,O
 ,O
tiga,O
 ,O
orang,O
 ,O
bidan,O
",",O
',O
 ,O
tutur,O
 ,O
Rum,O
 ,O
dalam,O
 ,O
keterangan,O
 ,O
tertulis,O
",",O
 ,O
Sabtu,b-waktu
 ,O
(,O
4/8/2018,b-waktu
),O
.,O
DEPOK,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Laboratorium,O
 ,O
Institut,O
 ,O
Pertanian,O
 ,O
Bogor,O
 ,O
(,O
IPB,O
),O
 ,O
telah,O
 ,O
memeriksa,O
 ,O
sampel,O
 ,O
air,O
 ,O
dari,O
 ,O
lingkungan,O
 ,O
warga,O
 ,O
RT,O
 ,O
7,O
 ,O
RW,O
 ,O
9,O
",",O
 ,O
Kelurahan,b-lokasi
 ,O
Jatijajar,e-lokasi
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Tapos,e-lokasi
",",O
 ,O
Kota,b-lokasi
 ,O
Depok,e-lokasi
 ,O
yang,O
 ,O
terkena,O
 ,O
diare,b-penyakit
 ,O
massal,O
.,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kota,b-lokasi
 ,O
Depok,e-lokasi
 ,O
Lies,O
 ,O
Karmawati,O
 ,O
mengatakan,O
",",O
 ,O
dari,O
 ,O
hasil,O
 ,O
pemeriksaan,O
",",O
 ,O
sampel,O
 ,O
air,O
 ,O
yang,O
 ,O
terdapat,O
 ,O
di,O
 ,O
daerah,O
 ,O
tersebut,O
 ,O
tidak,O
 ,O
tercemar,O
 ,O
dan,O
 ,O
dinyatakan,O
 ,O
layak,O
 ,O
konsumsi,O
.,O
 ,O
``,O
Artinya,O
 ,O
tidak,O
 ,O
ada,O
 ,O
pencemaran,O
 ,O
air,O
 ,O
bersih,O
 ,O
yang,O
 ,O
mengakibatkan,O
 ,O
diare,b-penyakit
",",O
',O
 ,O
kata,O
 ,O
Lies,O
 ,O
kepada,O
 ,O
Kompas.com,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
2/2/2018,b-waktu
),O
.,O
PIDIE,b-lokasi
 ,O
JAYA,e-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
?,O
 ,O
Mayoritas,O
 ,O
pengungsi,O
 ,O
yang,O
 ,O
berobat,O
 ,O
ke,O
 ,O
Rumah,O
 ,O
Sakit,O
 ,O
Lapangan,O
 ,O
milik,O
 ,O
TNI,O
 ,O
di,O
 ,O
Desa,O
 ,O
Cot,O
 ,O
Trieng,O
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Meureudu,e-lokasi
",",O
 ,O
Kabupaten,b-lokasi
 ,O
Pidie,i-lokasi
 ,O
Jaya,e-lokasi
",",O
 ,O
terkena,O
 ,O
penyakit,O
 ,O
diare,b-penyakit
",",O
 ,O
flu,O
 ,O
dan,O
 ,O
demam,O
.,O
 ,O
Rumah,O
 ,O
yang,O
 ,O
mulai,O
 ,O
beroperasi,O
 ,O
sejak,O
 ,O
9,b-waktu
 ,O
Desember,i-waktu
 ,O
2016,e-waktu
 ,O
itu,O
 ,O
melayani,O
 ,O
ratusan,O
 ,O
pasien,O
 ,O
rawat,O
 ,O
jalan,O
 ,O
setiap,O
 ,O
hari,O
.,O
 ,O
Wakil,O
 ,O
Kepala,O
 ,O
Kesehatan,O
 ,O
Kodam,O
 ,O
Iskandar,O
 ,O
Muda,O
 ,O
Letkol,O
 ,O
CKM,O
 ,O
dr,O
 ,O
Susanto,O
 ,O
M,O
 ,O
Kes,O
",",O
 ,O
dihubungi,O
 ,O
Kompas.com,O
",",O
 ,O
Selasa,b-waktu
 ,O
(,O
13/12/2016,b-waktu
),O
",",O
 ,O
menyebutkan,O
",",O
 ,O
sejak,O
 ,O
rumah,O
 ,O
sakit,O
 ,O
itu,O
 ,O
berdiri,O
",",O
 ,O
mereka,O
 ,O
telah,O
 ,O
melaksanakan,O
 ,O
operasi,O
 ,O
minor,O
 ,O
untuk,O
 ,O
67,b-korban
 ,O
pasien,e-korban
.,O
 ,O
?,O
Kalau,O
 ,O
sekarang,O
 ,O
tidak,O
 ,O
ada,O
 ,O
yang,O
 ,O
operasi,O
",",O
 ,O
karena,O
 ,O
Rumah,O
 ,O
Sakit,O
 ,O
Pidie,O
 ,O
Jaya,O
 ,O
sudah,O
 ,O
berfungsi,O
 ,O
kembali,O
.,O
 ,O
Sebelumnya,O
 ,O
kan,O
 ,O
rumah,O
 ,O
sakit,O
 ,O
itu,O
 ,O
lumpuh,O
.,O
 ,O
Jadi,O
",",O
 ,O
kita,O
 ,O
melayani,O
 ,O
pasien,O
 ,O
yang,O
 ,O
rawat,O
 ,O
jalan,O
 ,O
saat,O
 ,O
ini,O
",",O
?,O
 ,O
sebut,O
 ,O
Susanto,O
.,O
JAKARTA,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Ketua,O
 ,O
DPD,O
 ,O
Partai,O
 ,O
Hanura,O
 ,O
DKI,b-lokasi
 ,O
Jakarta,e-lokasi
",",O
 ,O
Mohamad,O
 ,O
Sangaji,O
",",O
 ,O
mengatakan,O
 ,O
ketidakhadiran,O
 ,O
Gubernur,O
 ,O
DKI,b-lokasi
 ,O
Jakarta,e-lokasi
 ,O
Basuki,O
 ,O
Tjahaja,O
 ,O
Purnama,O
 ,O
bukan,O
 ,O
tanpa,O
 ,O
alasan,O
.,O
 ,O
Dia,O
 ,O
sudah,O
 ,O
mendapat,O
 ,O
kabar,O
 ,O
bahwa,O
 ,O
Ahok,O
 ,O
(,O
sapaan,O
 ,O
Basuki,O
),O
 ,O
tidak,O
 ,O
bisa,O
 ,O
datang,O
 ,O
karena,O
 ,O
sedang,O
 ,O
sakit,O
.,O
 ,O
``,O
Dia,O
 ,O
sakit,O
 ,O
perut,O
 ,O
katanya,O
",",O
 ,O
sedang,O
 ,O
diare,b-penyakit
.,O
 ,O
Sudah,O
 ,O
kasih,O
 ,O
tahu,O
 ,O
ke,O
 ,O
saya,O
",",O
',O
 ,O
ujar,O
 ,O
pria,O
 ,O
yang,O
 ,O
akrab,O
 ,O
disapa,O
 ,O
Ongen,O
 ,O
ini,O
",",O
 ,O
di,O
 ,O
Tennis,O
 ,O
Indoor,O
 ,O
Senayan,O
",",O
 ,O
Minggu,b-waktu
 ,O
(,O
28/2/2016,b-waktu
),O
.,O
 ,O
Ongen,O
 ,O
mengatakan,O
",",O
 ,O
ketidakhadiran,O
 ,O
Ahok,O
 ,O
karena,O
 ,O
alasan,O
 ,O
jelas,O
 ,O
itu,O
 ,O
tidak,O
 ,O
membuat,O
 ,O
Ahok,O
 ,O
kehilangan,O
 ,O
dukungan,O
 ,O
Hanura,O
 ,O
dalam,O
 ,O
Pilkada,O
 ,O
DKI,O
.,O
 ,O
Ongen,O
 ,O
mengatakan,O
 ,O
peluang,O
 ,O
dukungan,O
 ,O
untuk,O
 ,O
Ahok,O
 ,O
tetap,O
 ,O
ada,O
.,O
 ,O
``,O
Karena,O
 ,O
kan,O
 ,O
ada,O
 ,O
pemberitahuan,O
.,O
 ,O
Alasannya,O
 ,O
jelas,O
.,O
 ,O
Jadi,O
 ,O
bukan,O
 ,O
artinya,O
 ,O
karena,O
 ,O
dia,O
 ,O
tidak,O
 ,O
datang,O
 ,O
lalu,O
 ,O
kita,O
 ,O
pasti,O
 ,O
tidak,O
 ,O
mendukung,O
",",O
',O
 ,O
ujar,O
 ,O
Ongen,O
.,O
KENDAL,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
?,O
 ,O
Ratusan,O
 ,O
warga,O
 ,O
Desa,b-lokasi
 ,O
Bangunsari,e-lokasi
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Patebon,e-lokasi
",",O
 ,O
Kendal,b-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
terserang,O
 ,O
diare,b-penyakit
 ,O
hampir,O
 ,O
secara,O
 ,O
bersamaan,O
",",O
 ,O
yakni,O
 ,O
Selasa,b-waktu
 ,O
(,O
6/5/2014,b-waktu
),O
.,O
 ,O
Serangan,O
 ,O
wabah,O
 ,O
diare,b-penyakit
 ,O
ini,O
 ,O
diduga,O
 ,O
terjadi,O
 ,O
karena,O
 ,O
air,O
 ,O
minum,O
 ,O
yang,O
 ,O
diambil,O
 ,O
dari,O
 ,O
penyediaan,O
 ,O
air,O
 ,O
minum,O
 ,O
dan,O
 ,O
sanitasi,O
 ,O
berbasis,O
 ,O
masyarakat,O
 ,O
(,O
pamsimas,O
),O
 ,O
yang,O
 ,O
ada,O
 ,O
di,O
 ,O
Desa,b-lokasi
 ,O
Bangunsari,e-lokasi
.,O
 ,O
Petugas,O
 ,O
Puskesmas,O
 ,O
Bangunsari,O
",",O
 ,O
Patebon,O
",",O
 ,O
Kabupaten,b-lokasi
 ,O
Kendal,e-lokasi
",",O
 ,O
Idayana,O
",",O
 ,O
mengatakan,O
",",O
 ,O
hal,O
 ,O
ini,O
 ,O
diketahui,O
 ,O
pada,O
 ,O
malam,O
 ,O
Selasa,b-waktu
 ,O
(,O
6/5/2014,b-waktu
),O
.,O
 ,O
Saat,O
 ,O
itu,O
",",O
 ,O
ada,O
 ,O
beberapa,O
 ,O
warga,O
 ,O
yang,O
 ,O
datang,O
 ,O
kepadanya,O
 ,O
untuk,O
 ,O
diperiksa,O
 ,O
dan,O
 ,O
minta,O
 ,O
obat,O
 ,O
karena,O
 ,O
diare,b-penyakit
.,O
 ,O
Lama,O
-,O
kelamaan,O
",",O
 ,O
jumlah,O
 ,O
pasien,O
 ,O
itu,O
 ,O
semakin,O
 ,O
banyak,O
.,O
 ,O
Keesokan,O
 ,O
harinya,O
",",O
 ,O
ia,O
 ,O
melapor,O
 ,O
ke,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kendal,O
 ,O
(,O
DKK,O
),O
.,O
MAMUJU,b-lokasi
 ,O
TENGAH,e-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Enam,O
 ,O
hari,O
 ,O
pasca,O
-,O
banjir,O
 ,O
bandang,O
 ,O
yang,O
 ,O
memporak,O
-,O
porandakan,O
 ,O
sejumlah,O
 ,O
desa,O
 ,O
di,O
 ,O
tiga,O
 ,O
kecamatan,O
 ,O
di,O
 ,O
Kabupaten,b-lokasi
 ,O
Mamuju,i-lokasi
 ,O
Tengah,e-lokasi
 ,O
(,O
Mateng,O
),O
",",O
 ,O
Sulawesi,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
kondisi,O
 ,O
korban,O
 ,O
banjir,O
 ,O
masih,O
 ,O
memprihatinkan,O
.,O
 ,O
Para,O
 ,O
korban,O
 ,O
yang,O
 ,O
masih,O
 ,O
kekurangan,O
 ,O
persediaan,O
 ,O
air,O
 ,O
bersih,O
 ,O
dan,O
 ,O
makanan,O
",",O
 ,O
mulai,O
 ,O
dihadapkan,O
 ,O
dengan,O
 ,O
masalah,O
 ,O
baru,O
.,O
 ,O
Sejumlah,O
 ,O
warga,O
 ,O
kini,O
 ,O
mulai,O
 ,O
terserang,O
 ,O
penyakit,O
 ,O
seperti,O
 ,O
diare,b-penyakit
",",O
 ,O
gatal,O
-,O
gatal,O
 ,O
dan,O
 ,O
influensa,O
.,O
 ,O
Sejumlah,O
 ,O
desa,O
 ,O
paling,O
 ,O
parah,O
 ,O
terkena,O
 ,O
banjir,O
 ,O
hingga,O
 ,O
menewaskan,O
 ,O
lima,O
 ,O
warga,O
",",O
 ,O
sebagian,O
 ,O
masih,O
 ,O
menumpang,O
 ,O
di,O
 ,O
tenda,O
 ,O
darurat,O
 ,O
dan,O
 ,O
rumah,O
 ,O
penduduk,O
 ,O
yang,O
 ,O
selamat,O
.,O
 ,O
Beberapa,O
 ,O
daerah,O
 ,O
yang,O
 ,O
penduduknya,O
 ,O
rawan,O
 ,O
terserang,O
 ,O
wabah,O
 ,O
penyakit,O
 ,O
adalah,O
 ,O
Desa,b-lokasi
 ,O
Lara,e-lokasi
",",O
 ,O
Desa,b-lokasi
 ,O
Salubiro,e-lokasi
",",O
 ,O
dan,O
 ,O
Desa,b-lokasi
 ,O
Tasokko,e-lokasi
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Karossa,e-lokasi
.,O
 ,O
Kemudian,O
 ,O
Desa,b-lokasi
 ,O
Tobadak,e-lokasi
 ,O
I,O
 ,O
dan,O
 ,O
Tobadak,b-lokasi
 ,O
II,O
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Tobadak,e-lokasi
",",O
 ,O
serta,O
 ,O
Desa,b-lokasi
 ,O
Tabolang,e-lokasi
 ,O
dan,O
 ,O
Desa,b-lokasi
 ,O
Salulebbo,e-lokasi
 ,O
di,O
 ,O
Kecamatan,b-lokasi
 ,O
Topoyo,e-lokasi
.,O
 ,O
Hingga,O
 ,O
kini,O
",",O
 ,O
sumur,O
-,O
sumur,O
 ,O
warga,O
 ,O
yang,O
 ,O
tertimbun,O
 ,O
lumpur,O
 ,O
dan,O
 ,O
kotoran,O
 ,O
sampah,O
 ,O
saat,O
 ,O
banjir,O
 ,O
bandang,O
 ,O
menyapu,O
 ,O
tiga,O
 ,O
kecamatan,O
 ,O
di,O
 ,O
wilayah,O
 ,O
ini,O
.,O
 ,O
Sebagain,O
 ,O
belum,O
 ,O
bisa,O
 ,O
dimanfaatkan,O
 ,O
warga,O
 ,O
untuk,O
 ,O
mendapatkan,O
 ,O
sumber,O
 ,O
kebutuhan,O
 ,O
air,O
 ,O
bersih,O
.,O
 ,O
Pasalnya,O
 ,O
sumur,O
-,O
sumur,O
 ,O
ini,O
 ,O
harus,O
 ,O
digali,O
 ,O
kembali,O
 ,O
agar,O
 ,O
mata,O
 ,O
air,O
 ,O
yang,O
 ,O
tertimbun,O
 ,O
lumpur,O
",",O
 ,O
bisa,O
 ,O
dimanfaatkan,O
 ,O
kembali,O
.,O
KOMPAS.com,O
 ,O
-,O
 ,O
Kabupaten,b-lokasi
 ,O
Ende,e-lokasi
",",O
 ,O
Manggarai,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
Ngada,b-lokasi
",",O
 ,O
Sabu,b-lokasi
 ,O
Raijua,e-lokasi
 ,O
dan,O
 ,O
Kabupaten,b-lokasi
 ,O
Kupang,e-lokasi
",",O
 ,O
merupakan,O
 ,O
sejumlah,O
 ,O
daerah,O
 ,O
di,O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Timur,e-lokasi
 ,O
(,O
NTT,b-lokasi
),O
 ,O
yang,O
 ,O
memiliki,O
 ,O
akses,O
 ,O
rendah,O
 ,O
terhadap,O
 ,O
fasilitas,O
 ,O
sanitasi,O
 ,O
sehat,O
 ,O
dan,O
 ,O
layak,O
.,O
 ,O
Dampaknya,O
",",O
 ,O
kasus,O
 ,O
penyakit,O
 ,O
berbasis,O
 ,O
lingkungan,O
 ,O
seperti,O
 ,O
diare,b-penyakit
 ,O
masih,O
 ,O
tinggi,O
.,O
 ,O
Jika,O
 ,O
lima,O
 ,O
kabupaten,O
 ,O
di,O
 ,O
NTT,b-lokasi
 ,O
ini,O
 ,O
bisa,O
 ,O
mendapatkan,O
 ,O
akses,O
 ,O
sanitasi,O
 ,O
yang,O
 ,O
lebih,O
 ,O
baik,O
",",O
 ,O
akan,O
 ,O
semakin,O
 ,O
banyak,O
 ,O
daerah,O
 ,O
di,O
 ,O
NTT,b-lokasi
 ,O
yang,O
 ,O
menerapkan,O
 ,O
program,O
 ,O
Sanitasi,O
 ,O
Total,O
 ,O
Berbasis,O
 ,O
Masyarakat,O
 ,O
(,O
STBM,O
),O
.,O
 ,O
Dengan,O
 ,O
begitu,O
",",O
 ,O
kasus,O
 ,O
diare,b-penyakit
 ,O
secara,O
 ,O
keseluruhan,O
 ,O
di,O
 ,O
provinsi,O
 ,O
NTT,b-lokasi
 ,O
bisa,O
 ,O
terus,O
 ,O
ditekan,O
.,O
 ,O
Sensus,O
 ,O
nasional,O
 ,O
menunjukkan,O
 ,O
bahwa,O
 ,O
hanya,O
 ,O
sebesar,O
 ,O
"23,82",O
 ,O
persen,O
 ,O
masyarakat,O
 ,O
NTT,O
 ,O
yang,O
 ,O
memiliki,O
 ,O
akses,O
 ,O
terhadap,O
 ,O
jamban,O
 ,O
sehat,O
.,O
 ,O
Melalui,O
 ,O
kesepakatan,O
 ,O
yang,O
 ,O
diresmikan,O
 ,O
pada,O
 ,O
Rabu,b-waktu
 ,O
(,O
25/9/2013,b-waktu
),O
 ,O
di,O
 ,O
Kupang,b-lokasi
 ,O
ini,O
",",O
 ,O
harapannya,O
",",O
 ,O
akan,O
 ,O
semakin,O
 ,O
banyak,O
 ,O
lagi,O
 ,O
daerah,O
 ,O
di,O
 ,O
NTT,O
 ,O
yang,O
 ,O
berhasil,O
 ,O
menurunkan,O
 ,O
angka,O
 ,O
kasus,O
 ,O
diare,b-penyakit
.,O
 ,O
Eka,O
 ,O
Setiawan,O
",",O
 ,O
Program,O
 ,O
Manager,O
 ,O
Water,O
 ,O
and,O
 ,O
Sanitation,O
 ,O
Hygiene,O
 ,O
Plan,O
 ,O
Indonesia,O
",",O
 ,O
mengatakan,O
 ,O
Kabupaten,b-lokasi
 ,O
Timor,i-lokasi
 ,O
Tengah,i-lokasi
 ,O
Utara,e-lokasi
 ,O
(,O
TTU,b-lokasi
),O
 ,O
dan,O
 ,O
Timor,b-lokasi
 ,O
Tengah,i-lokasi
 ,O
Selatan,e-lokasi
 ,O
(,O
TTS,O
),O
 ,O
telah,O
 ,O
terbukti,O
 ,O
mampu,O
 ,O
menurunkan,O
 ,O
angka,O
 ,O
kasus,O
 ,O
diare,b-penyakit
.,O
 ,O
Kasus,O
 ,O
diare,b-penyakit
 ,O
tiga,O
 ,O
kecamatan,O
 ,O
di,O
 ,O
TTS,O
",",O
 ,O
misalnya,O
",",O
 ,O
pada,O
 ,O
tahun,O
 ,O
2011,b-waktu
 ,O
turun,O
 ,O
sebanyak,O
 ,O
"27,31",O
 ,O
persen,O
",",O
 ,O
dari,O
 ,O
1.944,b-korban
 ,O
kasus,e-korban
 ,O
pada,O
 ,O
tahun,O
 ,O
2010,b-waktu
 ,O
menjadi,O
 ,O
1.413,b-korban
 ,O
kasus,e-korban
 ,O
pada,O
 ,O
tahun,O
 ,O
2011,b-waktu
.,O
 ,O
?,O
Empat,O
 ,O
kecamatan,O
 ,O
di,O
