token_0,BIO_tag_0,token_1,BIO_tag_1,token_2,BIO_tag_2,token_3,BIO_tag_3,token_4,BIO_tag_4,token_5,BIO_tag_5,token_6,BIO_tag_6,token_7,BIO_tag_7,token_8,BIO_tag_8,token_9,BIO_tag_9,token_10,BIO_tag_10,token_11,BIO_tag_11,token_12,BIO_tag_12,token_13,BIO_tag_13,token_14,BIO_tag_14,token_15,BIO_tag_15,token_16,BIO_tag_16,token_17,BIO_tag_17,token_18,BIO_tag_18,token_19,BIO_tag_19,token_20,BIO_tag_20,token_21,BIO_tag_21,token_22,BIO_tag_22,token_23,BIO_tag_23,token_24,BIO_tag_24,token_25,BIO_tag_25,token_26,BIO_tag_26,token_27,BIO_tag_27,token_28,BIO_tag_28,token_29,BIO_tag_29,token_30,BIO_tag_30,token_31,BIO_tag_31,token_32,BIO_tag_32,token_33,BIO_tag_33,token_34,BIO_tag_34,token_35,BIO_tag_35,token_36,BIO_tag_36,token_37,BIO_tag_37,token_38,BIO_tag_38,token_39,BIO_tag_39,token_40,BIO_tag_40,token_41,BIO_tag_41,token_42,BIO_tag_42,token_43,BIO_tag_43,token_44,BIO_tag_44,token_45,BIO_tag_45,token_46,BIO_tag_46,token_47,BIO_tag_47,token_48,BIO_tag_48,token_49,BIO_tag_49,token_50,BIO_tag_50,token_51,BIO_tag_51,token_52,BIO_tag_52,token_53,BIO_tag_53,token_54,BIO_tag_54,token_55,BIO_tag_55,token_56,BIO_tag_56,token_57,BIO_tag_57,token_58,BIO_tag_58,token_59,BIO_tag_59,token_60,BIO_tag_60,token_61,BIO_tag_61,token_62,BIO_tag_62,token_63,BIO_tag_63,token_64,BIO_tag_64,token_65,BIO_tag_65,token_66,BIO_tag_66,token_67,BIO_tag_67,token_68,BIO_tag_68,token_69,BIO_tag_69,token_70,BIO_tag_70,token_71,BIO_tag_71,token_72,BIO_tag_72,token_73,BIO_tag_73,token_74,BIO_tag_74,token_75,BIO_tag_75,token_76,BIO_tag_76,token_77,BIO_tag_77,token_78,BIO_tag_78,token_79,BIO_tag_79,token_80,BIO_tag_80,token_81,BIO_tag_81,token_82,BIO_tag_82,token_83,BIO_tag_83,token_84,BIO_tag_84,token_85,BIO_tag_85,token_86,BIO_tag_86,token_87,BIO_tag_87,token_88,BIO_tag_88,token_89,BIO_tag_89,token_90,BIO_tag_90,token_91,BIO_tag_91,token_92,BIO_tag_92,token_93,BIO_tag_93,token_94,BIO_tag_94,token_95,BIO_tag_95,token_96,BIO_tag_96,token_97,BIO_tag_97,token_98,BIO_tag_98
di,O,Dinas,,akibat,,hingga,, ,O, ,O,mencegah,,Kabupaten,, ,O,di,O, ,O, ,O,dari,O,),,Cianjur,,dengue,,terus,, ,O,tahun,,Nusa,,Barat,, ,O, ,O, ,O,mengungkapkan,, ,O,.,, ,O, ,O,Cimahi,, ,O, ,O,dengue,, ,O, ,O,Jakarta,,),, ,O,sampel,,Lapangan,,",",O, ,O,porandakan,,Kabupaten,, ,O, ,O,",",O,secara,O,para,O, ,O, ,O, ,O, ,O, ,O,korban,, ,O, ,O, ,O,(,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,TBC,, ,O, ,O, ,O,Hal,O, ,O,bukan,,tuberkulosis,,menyebutkan,,sampai,O, ,O,segera,, ,O, ,O, ,O,(,, ,O,tetapi,O, ,O,",",O, ,O, ,O, ,O,malaria,, ,O, ,O,kasus,, ,O,pada,O,meski,,dari,O,dari,O,dilakukan,
 ,O, ,O, ,O, ,O,di,O,ada,O, ,O, ,O,akibat,, ,O,dengue,,(,, ,O,",",O,",",O, ,O, ,O,di,O, ,O, ,O,",",O,Berdarah,,1,,penyakit,, ,O,warga,, ,O,waspada,,di,O, ,O,(,,tengah,, ,O,2020,,demam,, ,O, ,O,Berdasarkan,, ,O, ,O, ,O,Jawa,, ,O, ,O,Sejahtera,,Tenggara,, ,O, ,O, ,O,Sabtu,,Kampar,,di,O,surut,,pengungsian,, ,O,ramai,,tinggi,,dalam,O,TB,,satu,,TB,,Pulau,,di,O,Hasan,,Rp,,Badan,,),,Kesehatan,,melakukan,,dalam,O, ,O,tahun,, ,O, ,O, ,O, ,O,menular,, ,O,meminta,,hingga,,Batu,, ,O,Diagnosis,, ,O,malaria,, ,O,penyakit,,kasus,,belum,O,.,,Kesehatan,,Penyakit,, ,O,di,O, ,O, ,O, ,O, ,O, ,O
Jawa,,Kesehatan,,terjangkit,,Februari,, ,O, ,O,bertambahnya,,Sikka,, ,O,sejumlah,, ,O,Kepri,,penghujan,, ,O, ,O,(,,meningkat,, ,O,2019,,Tenggara,, ,O, ,O, ,O, ,O,bahwa,O, ,O,Hingga,, ,O, ,O,Tengah,,DBD,, ,O,(,, ,O, ,O,Timur,,ditemukan,, ,O,air,,milik,,mengatakan,, ,O,sejumlah,,Kupang,, ,O, ,O,Sulawesi,,bersamaan,,pengungsi,, ,O,",",O, ,O,.,,.,,banjir,, ,O, ,O, ,O,),, ,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O,ini,O, ,O,berarti,,kebal,,bahwa,O,saat,O, ,O,melakukan,, ,O, ,O,",",O,NTB,, ,O,juga,O, ,O,tetapi,O, ,O, ,O, ,O, ,O, ,O, ,O,penyakit,, ,O,semester,,tahun,,Pulau,,berbagai,,puluhan,
 ,O, ,O, ,O, ,O,Bogor,,di,O, ,O,",",O,banjir,, ,O,(,,),, ,O,meninggal,,Jawa,, ,O, ,O,Kota,,",",O, ,O,mencapai,,Dengue,,sampai,O,demam,, ,O,Jawa,, ,O,terhadap,O,tengah,,",",O,),,pandemi,,DBD,,mencapai,,berdarah,, ,O, ,O,data,, ,O, ,O, ,O,Tengah,, ,O,",",O,Hilmi,,(,, ,O,.,, ,O,(,, ,O,Desa,, ,O, ,O, ,O,diperbincangkan,,di,O,kasus,,.,,orang,,setiap,O,Sumbawa,,dunia,,Sadikin,,150,,Kesehatan,,selama,,per,,langkah,,sel,, ,O,2018,, ,O, ,O, ,O, ,O,secara,O, ,O,semua,,Minggu,, ,O,),,Dini,, ,O,pertama,, ,O,malaria,,malaria,,bisa,O,Purworejo,,telah,O,Kemenkes,, ,O,daerah,, ,O, ,O, ,O, ,O, ,O
Tengah,,Kabupaten,,demam,,2020,, ,O, ,O,penderita,, ,O, ,O,daerah,,DBD,, ,O,ke,O, ,O, ,O,DBD,,seiring,, ,O, ,O,Timur,, ,O, ,O, ,O, ,O,sejak,, ,O,bulan,, ,O, ,O, ,O, ,O, ,O,),, ,O, ,O,yang,O,tertidur,, ,O,dari,O,TNI,,ketidakhadiran,,",",O,desa,, ,O, ,O,Sultra,,Tenggara,, ,O,mulai,,22/12/2018,,Riau,, ,O,Kini,,Hari,,di,O,",",O, ,O, ,O, ,O, ,O, ,O,",",O,.,, ,O, ,O, ,O, ,O, ,O, ,O,.,,ditunjukkan,,.,,penyakit,,obat,,tahun,,ini,O, ,O,tes,, ,O, ,O,Kecamatan,, ,O, ,O,bisa,O, ,O,Papua,,.,, ,O, ,O, ,O, ,O,",",O,kusta,, ,O,pertama,,2000,,Madura,,tingkat,,pengidap,
 ,O, ,O, ,O, ,O,bertambah,,wilayah,, ,O,Nusa,,setelah,O, ,O,),,selama,, ,O,akibat,,Barat,,),, ,O,Solo,,menyebabkan,, ,O,463,,(,,minggu,,berdarah,, ,O,Timur,, ,O,Demam,,pandemi,,Kota,,selama,,COVID,, ,O,598,,(,, ,O, ,O,Badan,, ,O, ,O, ,O, ,O, ,O,merupakan,,Aminuddin,,),, ,O,Puluhan,, ,O,),, ,O,Sirnarasa,, ,O, ,O, ,O, ,O,Jawa,,tuberkulosis,,Data,,meninggal,,tahunnya,, ,O, ,O,Bandung,,juta,,Dunia,,2020,,tanggal,,pencegahan,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,langsung,, ,O,pihak,,(,, ,O,makin,,dan,O, ,O,di,O, ,O, ,O,terdapat,,diberantas,,dinobatkan,,menggelontorkan,, ,O, ,O,yang,O, ,O, ,O,.,, ,O, ,O
yang,O,Ende,,berdarah,,ini,O,.,, ,O,demam,, ,O, ,O,di,O, ,O, ,O,kemarau,, ,O,",",O, ,O,pendataan,,",",O, ,O,dengan,O, ,O,DBD,, ,O, ,O,bulan,, ,O,Juni,, ,O, ,O, ,O, ,O,-,O,di,O, ,O,DBD,,telah,O,di,O, ,O,lingkungan,,di,O,Gubernur,,terserang,,di,O, ,O, ,O, ,O,(,, ,O,mengeluhkan,, ,O,dilanda,,",",O,warga,,kelima,,Jakarta,,warga,, ,O, ,O, ,O, ,O, ,O,tuberkulosis,,Sebelumnya,, ,O, ,O, ,O,.,, ,O, ,O,Korban,,dari,O,Diprediksi,,menular,,atau,O,2012,,masih,O, ,O,darah,, ,O,16/9/2018,,Gunung,, ,O, ,O,menyembuhkan,, ,O,termasuk,,Sejak,, ,O,.,, ,O, ,O,berikut,,yang,O, ,O,2016,,lalu,, ,O,keparahan,,kusta,
 ,O,",",O, ,O, ,O, ,O,Tangerang,, ,O,Tenggara,,diterpa,, ,O,dan,O,2019,,",",O,demam,, ,O,hingga,, ,O, ,O,ratusan,, ,O,kasus,,),,ke,O,dengue,, ,O,meninggal,, ,O,Berdarah,,Corona,,Cimahi,,2020,,19,, ,O,kasus,,),, ,O, ,O,Penanggulangan,, ,O, ,O, ,O, ,O, ,O,sejumlah,,beralasan,,dibawa,,Sultra,,warga,, ,O,terus,, ,O, ,O, ,O, ,O,.,, ,O,Barat,,terbanyak,,dari,O,dunia,,atau,O, ,O, ,O,datang,,untuk,O,(,, ,O,1,,penyakit,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,tapi,O, ,O,segera,,),, ,O,mengkhawatirkan,,Pemberian,, ,O,dunia,, ,O, ,O,5,, ,O,sebagai,O,dana,, ,O, ,O,belum,O, ,O, ,O,Sebanyak,,.,, ,O
meninggal,, ,O,(,,ada,O,Seorang,, ,O,berdarah,, ,O, ,O,Indonesia,, ,O, ,O, ,O, ,O,kehilangan,, ,O,Gresik,,Jawa,, ,O,32,, ,O,.,, ,O, ,O,Januari,, ,O,ini,O, ,O,.,, ,O,.,, ,O,Kota,,.,, ,O,mengungsi,,sebuah,, ,O,warga,,Desa,,DKI,,diare,,tiga,, ,O, ,O, ,O,),, ,O,sakit,, ,O,banjir,,Kecamatan,,yang,O,banjir,, ,O,Indonesia,,.,,",",O, ,O, ,O, ,O,Nusa,,Indonesia,, ,O, ,O,WHO,,Fokus,, ,O, ,O,diduga,,laporan,,jumlah,,tidak,O,multidrug,,saja,O,menjadi,, ,O,dan,O, ,O,.,,Sari,,.,, ,O,penyakit,,.,,dalam,O,Januari,, ,O,Menurut,O, ,O, ,O,kasus,,terjadi,, ,O,terdata,,telah,O, ,O, ,O,di,O
 ,O,Achmad,,DB,, ,O, ,O,Selatan,, ,O,Timur,,hujan,,.,,sempat,,lalu,,penyakit,,berdarah,, ,O,Sabtu,, ,O, ,O,warga,, ,O,pada,O, ,O,27,,(,, ,O,akibat,,",",O,Dengue,, ,O,meninggal,, ,O,ini,O, ,O, ,O,di,O, ,O, ,O,Bencana,, ,O, ,O, ,O, ,O, ,O,daerah,,menderita,,ke,O,",",O,tersebut,,.,,berlangsung,,.,, ,O, ,O,",",O,Sedangkan,O, ,O, ,O, ,O,lembaga,,akibat,,6,, ,O, ,O,dalam,O,mencari,,),, ,O,Mei,,tuberkulosis,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,sebenarnya,, ,O,melakukan,, ,O,",",O, ,O,Pengobatan,, ,O, ,O, ,O, ,O,kasus,, ,O,kabupaten,,sebesar,, ,O, ,O,berstatus,, ,O, ,O,"35,2",,Dari,O, ,O
dunia,, ,O,),,51,,warga,,",",O,dengue,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,sang,, ,O,yang,O,Tengah,, ,O,orang,, ,O,Tercatat,, ,O,DBD,,hingga,, ,O, ,O, ,O,Bahkan,, ,O,Ditemukan,,.,,Bandung,,Satu,, ,O,di,O,tenda,, ,O,RT,,Cot,,Jakarta,,hampir,,kecamatan,, ,O, ,O, ,O, ,O, ,O, ,O,.,, ,O,Cikakak,,menjadi,, ,O, ,O,seharusnya,O,Banyak,,yakni,O, ,O, ,O,-,O,Tenggara,,menduduki,, ,O, ,O,",",O,penanganan,, ,O, ,O,meninggal,,Global,,riil,,memerlukan,,resistant,,ada,O,masalah,, ,O,membagikan,, ,O,Mereka,O, ,O,Wabah,, ,O,malaria,,Ketiga,,provinsi,,hingga,, ,O,data,, ,O, ,O,baru,,di,O, ,O,menderita,,mencapai,, ,O, ,O,Kota,
 ,O,Gulung,,.,, ,O, ,O, ,O, ,O,(,,deras,,Pemerintah,,dirawat,,tercatat,,demam,,dengue,, ,O,(,, ,O, ,O,Palembang,, ,O,semester,, ,O,tahun,,),, ,O,penyakit,,Dinas,,(,,",",O,dunia,, ,O, ,O, ,O, ,O,seluruh,, ,O, ,O,Daerah,, ,O, ,O, ,O, ,O, ,O,di,O,sakit,,Puskesmas,,mulai,,diduga,,Rata,, ,O,Kondisi,,",",O, ,O,para,O,yang,O, ,O, ,O, ,O,pengelola,,penyakit,,7,, ,O, ,O,kondisi,,dan,O, ,O, ,O,2019,,(,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,bisa,O, ,O,upaya,, ,O,Lombok,, ,O,secara,O,.,, ,O, ,O, ,O,orang,, ,O,tertinggi,,Rp,, ,O, ,O,eliminasi,, ,O, ,O,persen,,jumlah,, ,O
akibat,, ,O, ,O,kasus,,Bogor,,terus,,(,,NTT,, ,O, ,O, ,O, ,O, ,O, ,O,istri,,9/3/2019,,dilakukan,,pada,O, ,O,meninggal,, ,O,ada,O, ,O, ,O,Maret,, ,O, ,O,DBD,, ,O, ,O,684,,Dari,O,pun,O,orang,, ,O,SDN,,di,O, ,O,007,,Trieng,,Basuki,,secara,O,di,O, ,O, ,O, ,O, ,O, ,O,-,O,Pada,O, ,O, ,O,korban,, ,O, ,O,waspada,,pemukiman,,sekitar,O, ,O, ,O, ,O,Barat,,urutan,, ,O, ,O,jumlah,,Covid,, ,O,TBC,,akibat,,TB,,di,O,perhatian,,tuberculosis,,"8,6",,kesehatan,, ,O,kelambu,, ,O,tersebar,, ,O,malaria,, ,O, ,O,negara,,yang,O,April,, ,O,dari,O, ,O, ,O,kusta,,wilayah,,",",O,penyakit,,eliminasi,, ,O, ,O,Medan,
 ,O,mengatakan,,Data,, ,O, ,O, ,O,DBD,,),,hingga,,Sikka,,di,O,lebih,,berdarah,,(,,",",O,),, ,O, ,O,terkena,,",",O,pertama,, ,O,2020,,di,O, ,O,demam,,Kesehatan,,),,menurut,O,akibat,, ,O, ,O, ,O, ,O,Indonesia,, ,O, ,O,(,, ,O,",",O, ,O, ,O, ,O,Nusa,,diare,,Abeli,,terserang,,keracunan,,rata,, ,O,tersebut,,Kabupaten,, ,O,pengungsi,,terjangkit,, ,O, ,O, ,O,HIV/AIDS,,tuberkulosis,,orang,, ,O, ,O,sudah,O,mendeteksi,, ,O,-,O,ditemukan,,),, ,O, ,O, ,O, ,O, ,O, ,O, ,O,diobati,, ,O,penanganan,, ,O,Barat,, ,O,Tepat,,Dekan,, ,O, ,O, ,O,warga,, ,O,jumlah,,"25,26",, ,O, ,O, ,O, ,O, ,O,penderita,,itu,O,",",O
terserang,, ,O, ,O,demam,,lainnya,,meningkat,,),, ,O, ,O,",",O, ,O, ,O, ,O, ,O, ,O, ,O,oleh,O,Januari,, ,O, ,O, ,O,47,,",",O, ,O,2015,, ,O, ,O,.,, ,O, ,O,kasus,,Januari,,masih,O,di,O,.,,01,,kompleks,,BPBD,,RW,, ,O,Tjahaja,,bersamaan,,Kabupaten,, ,O, ,O, ,O, ,O, ,O, ,O,hari,, ,O, ,O,banjir,, ,O, ,O,pada,O,padat,,842.000,, ,O, ,O, ,O,dengan,O,ketiga,, ,O, ,O,kasus,,19,, ,O,.,,penyakit,,yang,O,lapangan,,khusus,,(,,juta,,utama,,.,,berinsektisida,, ,O,di,O,",",O,sudah,O, ,O, ,O,itu,O,belum,O,2016,, ,O,Kementerian,, ,O, ,O,tiap,,Depok,,kasus,,kusta,,penyakit,, ,O,",",O, ,O
 ,O,sebanyak,,tersebut,, ,O, ,O,.,,.,,bertambah,,Rabu,, ,O,RSUD,,dari,O,(,,DBD,,Iis,,sore,, ,O, ,O,penyakit,,kemudian,,2020,, ,O, ,O,Jakarta,, ,O,berdarah,,Kabupaten,, ,O,data,,Demam,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,),, ,O,Kecamatan,, ,O,",",O, ,O,Tenggara,,sehingga,O,karena,O,penyakit,,air,,warga,, ,O,membuat,,Sukabumi,, ,O,mulai,,diare,, ,O, ,O, ,O,Rumah,,(,,meninggal,, ,O, ,O,parah,,pasien,, ,O, ,O,sebanyak,, ,O, ,O, ,O, ,O,.,,MDR,, ,O, ,O, ,O,.,,kejadian,, ,O, ,O, ,O,(,,Fakultas,, ,O, ,O,",",O,meninggal,, ,O,kasus,,miliar,, ,O, ,O, ,O, ,O, ,O,kusta,, ,O,Dinas,
penyakit,, ,O, ,O,berdarah,,meninggal,, ,O, ,O, ,O, ,O,Nusa,, ,O, ,O, ,O,),, ,O,.,,Dinas,,2019,, ,O, ,O,.,,orang,,jumlah,, ,O,tercatat,, ,O, ,O,Tercatat,, ,O, ,O,DBD,,hingga,,tinggi,,antaranya,,Kasus,,selama,,pemakaman,, ,O,009,, ,O,Purnama,, ,O,Mamuju,, ,O, ,O, ,O,.,, ,O, ,O,ke,O, ,O,",",O,mulai,, ,O,",",O,penyakit,,dan,O,kasus,, ,O,TB,, ,O,150,,setelah,O,.,, ,O,TB,,membuat,, ,O,Jokowi,,tuberkulosis,,dilakukan,,jauh,, ,O,-,O,orang,,di,O,Sayang,, ,O, ,O,tiga,,dibuat,,meluas,,EDAT,, ,O,yakni,O,dinyatakan,, ,O, ,O,Kesehatan,, ,O, ,O,provinsi,,selama,,baru,,dan,O,kusta,, ,O,penderita,, ,O
 ,O,117,,mengacu,, ,O,.,,Tercatat,,Dinas,,menjadi,,(,, ,O,R,,900,,DBD,,.,,Aisah,, ,O, ,O,.,,Demam,,Jawa,, ,O, ,O, ,O,Timur,, ,O,(,,Kuningan,, ,O,Kementerian,,Berdarah,,.,, ,O,.,, ,O, ,O, ,O, ,O,Provinsi,,",",O,Meureudu,, ,O,yakni,O, ,O,Timur,,tidak,O,mengalami,, ,O,yang,O,pengungsi,,-,O,sekolah,, ,O, ,O,terjangkit,, ,O, ,O, ,O, ,O,Sakit,,),,per,, ,O, ,O, ,O,tuberkulosis,, ,O, ,O,845,, ,O, ,O, ,O, ,O,Terlebih,,TB,, ,O, ,O, ,O,Selain,O,malaria,, ,O, ,O, ,O,),,Pertanian,,",",O, ,O,jumlah,,dunia,, ,O,penderita,,untuk,O, ,O, ,O, ,O, ,O, ,O,di,O, ,O,Kesehatan,
demam,, ,O, ,O,dengue,, ,O, ,O, ,O, ,O,1/1/2020,,Tenggara,, ,O, ,O,),, ,O, ,O,Dari,O,Kesehatan,, ,O, ,O, ,O,Tercatat,,meninggal,,kasus,, ,O,127,,DB,, ,O,ada,O, ,O, ,O, ,O,Mei,, ,O,meninggal,,DBD,,tiga,,umum,, ,O, ,O,",",O,bukan,, ,O,Tengah,, ,O, ,O, ,O,Warga,, ,O, ,O,7,, ,O,Jabar,,terserang,, ,O,terhitung,,menular,,kumuh,,per,, ,O,.,, ,O,kasus,,India,,Mayoritas,,.,,di,O,metode,, ,O,tidak,O,(,,oleh,O,lebih,,",",O,),,pengidap,,Indonesia,,banyak,, ,O, ,O,kecamatan,,susah,,dari,O,",",O, ,O, ,O,bebas,, ,O, ,O,RI,, ,O, ,O,berdasarkan,,tahun,,penyakit,,menjadi,,tingkat,, ,O,yang,O, ,O
 ,O,dari,O,pada,O, ,O,Sejak,,ada,O,Kesehatan,,981,,),, ,O,Syamsudin,,kasus,, ,O,``,,(,, ,O, ,O,Temuan,,Berdarah,,Tengah,, ,O, ,O, ,O,mencapai,, ,O,),,mencatat,, ,O,Kesehatan,,Dengue,,Data,, ,O,Sejak,, ,O, ,O, ,O, ,O,NTB,,Kelurahan,, ,O, ,O,Selasa,, ,O,(,,hadir,,gejala,, ,O,dikelola,,mengeluhkan,, ,O,diliburkan,, ,O, ,O,penyakit,, ,O, ,O, ,O, ,O,Umum,, ,O,hari,,.,, ,O, ,O, ,O, ,O, ,O,ribu,, ,O,TB,, ,O, ,O, ,O, ,O, ,O,.,, ,O,itu,O,di,O, ,O, ,O, ,O, ,O,Universitas,,Ghana,, ,O,penderita,,akibat,,",",O,penyakit,,membiayai,, ,O, ,O, ,O, ,O, ,O,Jatim,, ,O,Sumatera,
berdarah,, ,O, ,O,(,, ,O, ,O, ,O, ,O,.,,Timur,, ,O,.,,mengalami,,Hingga,,42,,jumlah,,(,, ,O, ,O, ,O,11,,akibat,,DBD,, ,O,orang,,.,, ,O,47,, ,O, ,O, ,O,2020,, ,O,dunia,,tertinggi,,hari,,di,O,",",O, ,O,Kabupaten,,tanpa,O, ,O,(,,NTT,, ,O, ,O,mengeluhkan,, ,O, ,O,di,O, ,O,dikabarkan,,penyakit,, ,O,sedikit,,tuberkolosis,,yang,O,tahunnya,, ,O,Penyakit,,.,, ,O,dan,O,adalah,O,Upaya,,Indonesia,,baru,, ,O,ingin,O,),,WHO,,banyak,,prevalensinya,,di,O,TB,, ,O,penderita,,",",O, ,O,di,O,dengan,O,semula,,Menteri,, ,O,",",O,malaria,, ,O, ,O, ,O, ,O, ,O,jenis,,2017,,itu,O,perhatian,,nasional,, ,O,sampai,O, ,O
 ,O,119,,Dinas,,DBD,,awal,,87,,Tasikmalaya,,jiwa,, ,O, ,O,Kota,, ,O, ,O, ,O,),, ,O,Dinkes,,kasus,,Dengue,,dan,O, ,O, ,O, ,O,461,, ,O, ,O,ada,O, ,O,(,,(,,tersebut,,",",O,awal,,.,, ,O, ,O, ,O, ,O,Jatijajar,, ,O, ,O,(,,Mateng,,),,menjadi,,pusing,, ,O,masyarakat,,sakit,, ,O,bahkan,, ,O,.,,ISPA,, ,O, ,O, ,O,.,,Daerah,, ,O, ,O,Itu,O, ,O, ,O, ,O, ,O, ,O,kasus,, ,O, ,O, ,O,.,, ,O, ,O, ,O,Diperkirakan,, ,O, ,O,Lombok,, ,O, ,O, ,O, ,O,Sebelas,, ,O,.,,malaria,,wabah,,sampai,O,malaria,,penyakit,, ,O,.,, ,O, ,O,.,,berasal,, ,O,Utara,
dengue,, ,O, ,O,),, ,O, ,O, ,O,.,,Salah,,(,, ,O,Bahkan,,lonjakan,,hari,,",",O,tersebut,,),, ,O, ,O, ,O,di,O,DBD,,mencapai,, ,O,terserang,,Jumlah,, ,O,orang,,Kemenkes,,DBD,, ,O, ,O, ,O, ,O,berada,,ini,O,Desa,,warga,,",",O,Pidie,,alasan,,6/5/2014,,),, ,O, ,O, ,O,rasa,, ,O, ,O,Kabupaten,, ,O,terserang,, ,O, ,O,jumlahnya,,(,,terbuat,, ,O, ,O,yang,O,Upaya,, ,O,China,,pasien,,ini,O,mencapai,,dalam,O, ,O,sebuah,,yang,O,atau,O, ,O,terbilang,,Indonesia,,dan,O, ,O,TB,,anggota,,.,,Lombok,,serangan,,hanya,O,Kesehatan,, ,O,Kenya,, ,O, ,O, ,O, ,O, ,O, ,O,kelamin,, ,O,ditemukan,,serius,, ,O, ,O,cacat,, ,O
 ,O,penderita,,Kesehatan,, ,O,2020,,pasien,,mencatat,, ,O, ,O,NTT,,Sukabumi,, ,O,.,, ,O, ,O,",",O, ,O,itu,O,(,,Jabar,, ,O, ,O, ,O,kasus,, ,O, ,O,267,, ,O,),,),,terpampang,,Dinas,,tahun,,``,, ,O, ,O, ,O, ,O, ,O, ,O,.,,),,",",O,yang,O,saksi,,hingga,, ,O,setempat,,pusing,, ,O,sudah,O, ,O,Tiga,,(,,.,,TB/,, ,O,Namun,O,(,, ,O, ,O,terindikasi,,",",O, ,O, ,O, ,O, ,O,dan,O, ,O, ,O, ,O,Untuk,O, ,O, ,O, ,O,jumlah,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,Maret,,",",O,Provinsi,,di,O,malaria,,akhir,,di,O,kusta,, ,O,Dari,O, ,O, ,O,Saat,O,dari,O, ,O,mengusulkan,
(,, ,O, ,O,di,O,",",O, ,O,",",O,Sebanyak,,satunya,,),,",",O,dari,O, ,O,ini,O,akibat,, ,O,setempat,, ,O, ,O, ,O,antaranya,,sejak,,lebih,,.,,penyakit,,korban,, ,O,meninggal,, ,O, ,O, ,O, ,O, ,O,Dinkes,,di,O,mulai,,Sepuh,,mulai,,Kecamatan,,Jaya,, ,O,.,, ,O, ,O, ,O, ,O,gatal,, ,O,",",O,Pandeglang,, ,O,diare,, ,O,infeksi,, ,O, ,O,dari,O,",",O,RSUD,,disebabkan,,penurunan,, ,O, ,O,tuberkulosis,,dilakukan,,534.439,,pendataan,, ,O,daerah,,selama,,Organisasi,, ,O,masih,O,makin,,"1,3",, ,O,yang,O,TNI,,Hal,O,Barat,,penyakit,,terdapat,,Nila,, ,O, ,O, ,O, ,O,.,, ,O, ,O,.,,per,, ,O,di,O,pemkab,, ,O, ,O,seumur,, ,O
DBD,,demam,,(,, ,O, ,O,penderita,, ,O, ,O, ,O, ,O, ,O, ,O,Humas,, ,O, ,O,sebanyak,,.,,berada,,DBD,,dengan,O, ,O, ,O, ,O, ,O, ,O, ,O,kasus,, ,O,RI,,pada,O,dari,O,Kesehatan,,hingga,, ,O, ,O, ,O, ,O, ,O, ,O,",",O,Dia,O, ,O,Sulawesi,,memiliki,,dalam,O,diare,,-,O,untuk,O, ,O, ,O,mencapai,,.,,desa,, ,O,Bahkan,,TBC,, ,O, ,O,),, ,O, ,O,dari,O,kemudian,, ,O, ,O, ,O, ,O,perkiraan,, ,O, ,O, ,O,mempercepat,, ,O, ,O, ,O,kasus,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,Surakarta,,dan,O,lain,O,kabupaten,, ,O,2017,,Pulau,, ,O, ,O,33,, ,O, ,O,ini,O,Pulau,, ,O,anggaran,
),, ,O,Dinkes,,Kabupaten,,korban,, ,O,jumlah,,9,,wilayah,,hingga,,Jawa,,angka,, ,O,berdasarkan,,wabah,, ,O, ,O, ,O,),, ,O,meninggal,,Januari,,dari,O,Dari,O,Demam,,jiwa,, ,O,akibat,,",",O, ,O, ,O, ,O, ,O,mencatat,,Jawa,,mengeluhkan,,Gembol,,diserang,,Tapos,, ,O, ,O,Serangan,, ,O, ,O, ,O,.,,gatal,, ,O,pilek,,terdapat,, ,O, ,O, ,O,saluran,, ,O,),,bilik,,diperkirakan,, ,O,infeksi,,kasus,, ,O, ,O,yang,O,di,O,penderita,,TBC,, ,O,memiliki,,ini,O,Kesehatan,, ,O,cukup,,hari,,juta,, ,O,malas,,mendaki,,ini,O,yakni,O,malaria,,di,O,F,, ,O, ,O, ,O, ,O,Salah,, ,O, ,O,Bila,,April,, ,O,wilayah,,setempat,,",",O, ,O,hidup,, ,O
