token_0,BIO_tag_0,token_1,BIO_tag_1,token_2,BIO_tag_2,token_3,BIO_tag_3,token_4,BIO_tag_4,token_5,BIO_tag_5,token_6,BIO_tag_6,token_7,BIO_tag_7,token_8,BIO_tag_8,token_9,BIO_tag_9,token_10,BIO_tag_10,token_11,BIO_tag_11,token_12,BIO_tag_12,token_13,BIO_tag_13,token_14,BIO_tag_14,token_15,BIO_tag_15,token_16,BIO_tag_16,token_17,BIO_tag_17,token_18,BIO_tag_18,token_19,BIO_tag_19,token_20,BIO_tag_20,token_21,BIO_tag_21,token_22,BIO_tag_22,token_23,BIO_tag_23,token_24,BIO_tag_24,token_25,BIO_tag_25,token_26,BIO_tag_26,token_27,BIO_tag_27,token_28,BIO_tag_28,token_29,BIO_tag_29,token_30,BIO_tag_30,token_31,BIO_tag_31,token_32,BIO_tag_32,token_33,BIO_tag_33,token_34,BIO_tag_34,token_35,BIO_tag_35,token_36,BIO_tag_36,token_37,BIO_tag_37,token_38,BIO_tag_38,token_39,BIO_tag_39,token_40,BIO_tag_40,token_41,BIO_tag_41,token_42,BIO_tag_42,token_43,BIO_tag_43,token_44,BIO_tag_44,token_45,BIO_tag_45,token_46,BIO_tag_46,token_47,BIO_tag_47,token_48,BIO_tag_48,token_49,BIO_tag_49,token_50,BIO_tag_50,token_51,BIO_tag_51,token_52,BIO_tag_52,token_53,BIO_tag_53,token_54,BIO_tag_54,token_55,BIO_tag_55,token_56,BIO_tag_56,token_57,BIO_tag_57,token_58,BIO_tag_58,token_59,BIO_tag_59,token_60,BIO_tag_60,token_61,BIO_tag_61,token_62,BIO_tag_62,token_63,BIO_tag_63,token_64,BIO_tag_64,token_65,BIO_tag_65,token_66,BIO_tag_66,token_67,BIO_tag_67,token_68,BIO_tag_68,token_69,BIO_tag_69,token_70,BIO_tag_70,token_71,BIO_tag_71,token_72,BIO_tag_72,token_73,BIO_tag_73,token_74,BIO_tag_74,token_75,BIO_tag_75,token_76,BIO_tag_76,token_77,BIO_tag_77,token_78,BIO_tag_78,token_79,BIO_tag_79,token_80,BIO_tag_80,token_81,BIO_tag_81,token_82,BIO_tag_82,token_83,BIO_tag_83,token_84,BIO_tag_84,token_85,BIO_tag_85,token_86,BIO_tag_86,token_87,BIO_tag_87,token_88,BIO_tag_88,token_89,BIO_tag_89,token_90,BIO_tag_90,token_91,BIO_tag_91,token_92,BIO_tag_92,token_93,BIO_tag_93,token_94,BIO_tag_94,token_95,BIO_tag_95,token_96,BIO_tag_96,token_97,BIO_tag_97,token_98,BIO_tag_98
,O,P2P,O,,O,,O,,O,),O,,O,,O,Jabodetabek,O,,O,demam,b-penyakit,Kepulauan,b-lokasi,,O,,O,,O,,O,Timur,e-lokasi,),O,,O,,O,,O,terhadap,O,minggu,O,angka,O,Tenggara,e-lokasi,ada,O,COVID,O,masyarakat,O,kian,O,,O,berdarah,i-penyakit,diwaspadai,O,,O,Sleman,e-lokasi,ribu,i-korban,Melayu,O,,O,,O,,O,,O,Mohamad,O,,O,,O,,O,Partai,O,",",O,Kabupaten,b-lokasi,,O,Pakalongan,e-lokasi,terjadi,O,Hulu,e-lokasi,tenda,O,",",O,sejumlah,O,,O,ini,O,kemiskinan,O,di,O,,O,",",O,dunia,O,,O,tuberkulosis,b-penyakit,Rumah,O,menganggarkan,O,Menurut,O,Tuberkulosis,b-penyakit,data,O,daerah,O,tewas,O,tinggi,O,penderita,O,,O,,O,,O,,O,yang,O,,O,,O,terus,O,warga,O,,O,menggunakan,O,mencegah,O,vaksinasi,O,pada,O,merah,O,",",O,sejak,O,,O,(,O,dan,O,,O,Selain,O,Timur,e-lokasi,,O,,O,,O,,O
orang,e-korban,),O,dunia,O,Januari,b-waktu,DBD,b-penyakit,,O,berupaya,O,di,O,,O,korban,O,,O,,O,musim,O,(,O,Kabupaten,b-lokasi,berdarah,i-penyakit,",",O,,O,awal,O,oleh,O,Jawa,b-lokasi,,O,,O,,O,",",O,,O,-,O,,O,,O,Kecamatan,b-lokasi,,O,,O,berdarah,i-penyakit,,O,,O,",",O,(,O,diare,b-penyakit,memeriksa,O,Sakit,O,,O,Kendal,b-lokasi,memporak,O,dan,O,,O,,O,,O,diare,b-penyakit,",",O,,O,,O,,O,,O,,O,menjangkiti,O,,O,,O,,O,Tuberkulosis,b-penyakit,,O,,O,Bima,e-lokasi,,O,,O,,O,,O,,O,,O,,O,,O,.,O,,O,Namun,O,kejadian,O,WHO,O,tapi,O,,O,kesehatan,O,PMK,O,,O,,O,Barat,e-lokasi,,O,",",O,,O,,O,,O,,O,,O,endemik,O,BPJS,O,,O,33,b-korban,,O,",",O,tinggi,O,berasal,O,kusta,b-penyakit,yang,O
,O,,O,,O,,O,),O,yang,O,,O,,O,lumpuh,O,,O,berdarah,i-penyakit,Riau,e-lokasi,,O,NTT,b-lokasi,,O,,O,,O,ditemukan,O,,O,,O,,O,Demam,b-penyakit,ke,O,penderita,O,,O,32,b-korban,19,O,juga,O,meningkat,O,,O,dengue,e-penyakit,di,O,,O,selama,O,kasus,e-korban,,O,45,O,.,O,,O,,O,Sangaji,O,",",O,-,O,,O,Keadilan,O,Sulawesi,b-lokasi,Konawe,e-lokasi,,O,,O,pada,O,Kabupaten,b-lokasi,pengungsian,O,sudah,O,lokasi,O,,O,sedang,O,yang,O,dunia,O,,O,sebanyak,O,karena,O,",",O,tertinggi,O,Sakit,O,dana,O,data,O,(,O,Kementerian,O,untuk,O,di,O,,O,Tuberkulosis,b-penyakit,,O,,O,,O,,O,gampang,O,,O,),O,bertambah,O,Dusun,O,,O,sistem,O,,O,massal,O,2030,O,penyebaran,O,Lampung,b-lokasi,dahulu,O,,O,),O,Pengendalian,O,,O,muncul,O,,O,,O,,O,,O,,O
di,O,Dinas,O,akibat,O,hingga,O,,O,,O,mencegah,O,Kabupaten,b-lokasi,,O,di,O,,O,,O,dari,O,),O,Cianjur,e-lokasi,dengue,e-penyakit,terus,O,,O,tahun,O,Nusa,b-lokasi,Barat,e-lokasi,,O,,O,,O,mengungkapkan,O,,O,.,O,,O,,O,Cimahi,i-lokasi,,O,,O,dengue,e-penyakit,,O,,O,Jakarta,b-lokasi,),O,,O,sampel,O,Lapangan,O,",",O,,O,porandakan,O,Kabupaten,b-lokasi,,O,,O,",",O,secara,O,para,O,,O,,O,,O,,O,,O,korban,O,,O,,O,,O,(,O,,O,,O,,O,,O,,O,,O,,O,TBC,b-penyakit,,O,,O,,O,Hal,O,,O,bukan,O,tuberkulosis,b-penyakit,menyebutkan,O,sampai,O,,O,segera,O,,O,,O,,O,(,O,,O,tetapi,O,,O,",",O,,O,,O,,O,malaria,b-penyakit,,O,,O,kasus,e-korban,,O,pada,O,meski,O,dari,O,dari,O,dilakukan,O
,O,,O,,O,,O,di,O,ada,O,,O,,O,akibat,O,,O,dengue,e-penyakit,(,O,,O,",",O,",",O,,O,,O,di,O,,O,,O,",",O,Berdarah,i-penyakit,1,O,penyakit,O,,O,warga,e-korban,,O,waspada,O,di,O,,O,(,O,tengah,O,,O,2020,b-waktu,demam,b-penyakit,,O,,O,Berdasarkan,O,,O,,O,,O,Jawa,b-lokasi,,O,,O,Sejahtera,O,Tenggara,e-lokasi,,O,,O,,O,Sabtu,b-waktu,Kampar,e-lokasi,di,O,surut,O,pengungsian,O,,O,ramai,O,tinggi,O,dalam,O,TB,b-penyakit,satu,O,TB,b-penyakit,Pulau,b-lokasi,di,O,Hasan,O,Rp,O,Badan,O,),O,Kesehatan,O,melakukan,O,dalam,O,,O,tahun,O,,O,,O,,O,,O,menular,O,,O,meminta,O,hingga,O,Batu,O,,O,Diagnosis,O,,O,malaria,b-penyakit,,O,penyakit,O,kasus,O,belum,O,.,O,Kesehatan,O,Penyakit,O,,O,di,O,,O,,O,,O,,O,,O
Jawa,b-lokasi,Kesehatan,O,terjangkit,O,Februari,b-waktu,,O,,O,bertambahnya,O,Sikka,e-lokasi,,O,sejumlah,O,,O,Kepri,O,penghujan,O,,O,,O,(,O,meningkat,O,,O,2019,b-waktu,Tenggara,i-lokasi,,O,,O,,O,,O,bahwa,O,,O,Hingga,O,,O,,O,Tengah,e-lokasi,DBD,b-penyakit,,O,(,O,,O,,O,Timur,e-lokasi,ditemukan,O,,O,air,O,milik,O,mengatakan,O,,O,sejumlah,O,Kupang,e-lokasi,,O,,O,Sulawesi,b-lokasi,bersamaan,O,pengungsi,O,,O,",",O,,O,.,O,.,O,banjir,O,,O,,O,,O,),O,,O,,O,,O,,O,,O,,O,,O,,O,,O,,O,,O,ini,O,,O,berarti,O,kebal,O,bahwa,O,saat,O,,O,melakukan,O,,O,,O,",",O,NTB,b-lokasi,,O,juga,O,,O,tetapi,O,,O,,O,,O,,O,,O,,O,penyakit,O,,O,semester,O,tahun,O,Pulau,b-lokasi,berbagai,O,puluhan,O
,O,,O,,O,,O,Bogor,b-lokasi,di,O,,O,",",O,banjir,O,,O,(,O,),O,,O,meninggal,O,Jawa,b-lokasi,,O,,O,Kota,b-lokasi,",",O,,O,mencapai,O,Dengue,e-penyakit,sampai,O,demam,b-penyakit,,O,Jawa,b-lokasi,,O,terhadap,O,tengah,O,",",O,),O,pandemi,O,DBD,b-penyakit,mencapai,O,berdarah,e-penyakit,,O,,O,data,O,,O,,O,,O,Tengah,e-lokasi,,O,",",O,Hilmi,O,(,O,,O,.,O,,O,(,O,,O,Desa,b-lokasi,,O,,O,,O,diperbincangkan,O,di,O,kasus,O,.,O,orang,O,setiap,O,Sumbawa,e-lokasi,dunia,O,Sadikin,O,150,O,Kesehatan,O,selama,O,per,O,langkah,O,sel,O,,O,2018,b-waktu,,O,,O,,O,,O,secara,O,,O,semua,O,Minggu,b-waktu,,O,),O,Dini,O,,O,pertama,O,,O,malaria,b-penyakit,malaria,b-penyakit,bisa,O,Purworejo,b-lokasi,telah,O,Kemenkes,O,,O,daerah,O,,O,,O,,O,,O,,O
Tengah,e-lokasi,Kabupaten,b-lokasi,demam,b-penyakit,2020,e-waktu,,O,,O,penderita,O,,O,,O,daerah,O,DBD,b-penyakit,,O,ke,O,,O,,O,DBD,b-penyakit,seiring,O,,O,,O,Timur,e-lokasi,,O,,O,,O,,O,sejak,O,,O,bulan,O,,O,,O,,O,,O,,O,),O,,O,,O,yang,O,tertidur,O,,O,dari,O,TNI,O,ketidakhadiran,O,",",O,desa,O,,O,,O,Sultra,O,Tenggara,e-lokasi,,O,mulai,O,22/12/2018,b-waktu,Riau,b-lokasi,,O,Kini,O,Hari,O,di,O,",",O,,O,,O,,O,,O,,O,",",O,.,O,,O,,O,,O,,O,,O,,O,.,O,ditunjukkan,O,.,O,penyakit,O,obat,O,tahun,O,ini,O,,O,tes,O,,O,,O,Kecamatan,b-lokasi,,O,,O,bisa,O,,O,Papua,b-lokasi,.,O,,O,,O,,O,,O,",",O,kusta,b-penyakit,,O,pertama,O,2000,b-waktu,Madura,e-lokasi,tingkat,O,pengidap,O
,O,,O,,O,,O,bertambah,O,wilayah,O,,O,Nusa,b-lokasi,setelah,O,,O,),O,selama,O,,O,akibat,O,Barat,e-lokasi,),O,,O,Solo,e-lokasi,menyebabkan,O,,O,463,b-korban,(,O,minggu,O,berdarah,i-penyakit,,O,Timur,e-lokasi,,O,Demam,b-penyakit,pandemi,O,Kota,b-lokasi,selama,O,COVID,O,,O,598,b-korban,(,O,,O,,O,Badan,O,,O,,O,,O,,O,,O,merupakan,O,Aminuddin,O,),O,,O,Puluhan,O,,O,),O,,O,Sirnarasa,e-lokasi,,O,,O,,O,,O,Jawa,b-lokasi,tuberkulosis,b-penyakit,Data,O,meninggal,O,tahunnya,O,,O,,O,Bandung,b-lokasi,juta,O,Dunia,O,2020,b-waktu,tanggal,O,pencegahan,O,,O,,O,,O,,O,,O,,O,,O,langsung,O,,O,pihak,O,(,O,,O,makin,O,dan,O,,O,di,O,,O,,O,terdapat,O,diberantas,O,dinobatkan,O,menggelontorkan,O,,O,,O,yang,O,,O,,O,.,O,,O,,O
yang,O,Ende,e-lokasi,berdarah,e-penyakit,ini,O,.,O,,O,demam,b-penyakit,,O,,O,di,O,,O,,O,kemarau,O,,O,",",O,,O,pendataan,O,",",O,,O,dengan,O,,O,DBD,b-penyakit,,O,,O,bulan,O,,O,Juni,b-waktu,,O,,O,,O,,O,-,O,di,O,,O,DBD,b-penyakit,telah,O,di,O,,O,lingkungan,O,di,O,Gubernur,O,terserang,O,di,O,,O,,O,,O,(,O,,O,mengeluhkan,O,,O,dilanda,O,",",O,warga,O,kelima,O,Jakarta,b-lokasi,warga,O,,O,,O,,O,,O,,O,tuberkulosis,b-penyakit,Sebelumnya,O,,O,,O,,O,.,O,,O,,O,Korban,O,dari,O,Diprediksi,O,menular,O,atau,O,2012,b-waktu,masih,O,,O,darah,O,,O,16/9/2018,b-waktu,Gunung,i-lokasi,,O,,O,menyembuhkan,O,,O,termasuk,O,Sejak,O,,O,.,O,,O,,O,berikut,O,yang,O,,O,2016,b-waktu,lalu,O,,O,keparahan,O,kusta,b-penyakit
,O,",",O,,O,,O,,O,Tangerang,b-lokasi,,O,Tenggara,i-lokasi,diterpa,O,,O,dan,O,2019,b-waktu,",",O,demam,b-penyakit,,O,hingga,O,,O,,O,ratusan,O,,O,kasus,e-korban,),O,ke,O,dengue,e-penyakit,,O,meninggal,O,,O,Berdarah,i-penyakit,Corona,O,Cimahi,e-lokasi,2020,b-waktu,19,O,,O,kasus,e-korban,),O,,O,,O,Penanggulangan,O,,O,,O,,O,,O,,O,sejumlah,O,beralasan,O,dibawa,O,Sultra,O,warga,O,,O,terus,O,,O,,O,,O,,O,.,O,,O,Barat,e-lokasi,terbanyak,O,dari,O,dunia,O,atau,O,,O,,O,datang,O,untuk,O,(,O,,O,1,b-waktu,penyakit,O,,O,,O,,O,,O,,O,,O,,O,tapi,O,,O,segera,O,),O,,O,mengkhawatirkan,O,Pemberian,O,,O,dunia,O,,O,,O,5,b-korban,,O,sebagai,O,dana,O,,O,,O,belum,O,,O,,O,Sebanyak,O,.,O,,O
meninggal,O,,O,(,O,ada,O,Seorang,O,,O,berdarah,i-penyakit,,O,,O,Indonesia,O,,O,,O,,O,,O,kehilangan,O,,O,Gresik,b-lokasi,Jawa,b-lokasi,,O,32,b-korban,,O,.,O,,O,,O,Januari,b-waktu,,O,ini,O,,O,.,O,,O,.,O,,O,Kota,b-lokasi,.,O,,O,mengungsi,O,sebuah,O,,O,warga,O,Desa,O,DKI,b-lokasi,diare,b-penyakit,tiga,O,,O,,O,,O,),O,,O,sakit,O,,O,banjir,O,Kecamatan,b-lokasi,yang,O,banjir,O,,O,Indonesia,O,.,O,",",O,,O,,O,,O,Nusa,b-lokasi,Indonesia,b-lokasi,,O,,O,WHO,O,Fokus,O,,O,,O,diduga,O,laporan,O,jumlah,O,tidak,O,multidrug,O,saja,O,menjadi,O,,O,dan,O,,O,.,O,Sari,e-lokasi,.,O,,O,penyakit,O,.,O,dalam,O,Januari,O,,O,Menurut,O,,O,,O,kasus,O,terjadi,O,,O,terdata,O,telah,O,,O,,O,di,O
,O,Achmad,O,DB,b-penyakit,,O,,O,Selatan,e-lokasi,,O,Timur,e-lokasi,hujan,O,.,O,sempat,O,lalu,O,penyakit,O,berdarah,i-penyakit,,O,Sabtu,b-waktu,,O,,O,warga,O,,O,pada,O,,O,27,O,(,O,,O,akibat,O,",",O,Dengue,e-penyakit,,O,meninggal,O,,O,ini,O,,O,,O,di,O,,O,,O,Bencana,O,,O,,O,,O,,O,,O,daerah,O,menderita,O,ke,O,",",O,tersebut,O,.,O,berlangsung,O,.,O,,O,,O,",",O,Sedangkan,O,,O,,O,,O,lembaga,O,akibat,O,6,O,,O,,O,dalam,O,mencari,O,),O,,O,Mei,i-waktu,tuberkulosis,b-penyakit,,O,,O,,O,,O,,O,,O,,O,sebenarnya,O,,O,melakukan,O,,O,",",O,,O,Pengobatan,O,,O,,O,,O,,O,kasus,e-korban,,O,kabupaten,O,sebesar,O,,O,,O,berstatus,O,,O,,O,"35,2",O,Dari,O,,O
dunia,O,,O,),O,51,b-korban,warga,O,",",O,dengue,e-penyakit,,O,,O,,O,,O,,O,,O,,O,sang,O,,O,yang,O,Tengah,e-lokasi,,O,orang,e-korban,,O,Tercatat,O,,O,DBD,b-penyakit,hingga,O,,O,,O,,O,Bahkan,O,,O,Ditemukan,O,.,O,Bandung,e-lokasi,Satu,O,,O,di,O,tenda,O,,O,RT,O,Cot,O,Jakarta,e-lokasi,hampir,O,kecamatan,O,,O,,O,,O,,O,,O,,O,.,O,,O,Cikakak,e-lokasi,menjadi,O,,O,,O,seharusnya,O,Banyak,O,yakni,O,,O,,O,-,O,Tenggara,i-lokasi,menduduki,O,,O,,O,",",O,penanganan,O,,O,,O,meninggal,O,Global,O,riil,O,memerlukan,O,resistant,O,ada,O,masalah,O,,O,membagikan,O,,O,Mereka,O,,O,Wabah,O,,O,malaria,b-penyakit,Ketiga,O,provinsi,O,hingga,O,,O,data,O,,O,,O,baru,O,di,O,,O,menderita,O,mencapai,O,,O,,O,Kota,b-lokasi
,O,Gulung,O,.,O,,O,,O,,O,,O,(,O,deras,O,Pemerintah,O,dirawat,O,tercatat,O,demam,b-penyakit,dengue,e-penyakit,,O,(,O,,O,,O,Palembang,b-lokasi,,O,semester,O,,O,tahun,O,),O,,O,penyakit,O,Dinas,O,(,O,",",O,dunia,O,,O,,O,,O,,O,seluruh,O,,O,,O,Daerah,O,,O,,O,,O,,O,,O,di,O,sakit,O,Puskesmas,O,mulai,O,diduga,O,Rata,O,,O,Kondisi,O,",",O,,O,para,O,yang,O,,O,,O,,O,pengelola,O,penyakit,O,7,b-korban,,O,,O,kondisi,O,dan,O,,O,,O,2019,e-waktu,(,O,,O,,O,,O,,O,,O,,O,,O,bisa,O,,O,upaya,O,,O,Lombok,b-lokasi,,O,secara,O,.,O,,O,,O,,O,orang,O,,O,tertinggi,O,Rp,O,,O,,O,eliminasi,O,,O,,O,persen,O,jumlah,O,,O
akibat,O,,O,,O,kasus,e-korban,Bogor,b-lokasi,terus,O,(,O,NTT,b-lokasi,,O,,O,,O,,O,,O,,O,istri,O,9/3/2019,b-waktu,dilakukan,O,pada,O,,O,meninggal,O,,O,ada,O,,O,,O,Maret,b-waktu,,O,,O,DBD,b-penyakit,,O,,O,684,b-korban,Dari,O,pun,O,orang,O,,O,SDN,O,di,O,,O,7,O,Trieng,O,Basuki,O,secara,O,di,O,,O,,O,,O,,O,,O,-,O,Pada,O,,O,,O,korban,O,,O,,O,waspada,O,pemukiman,O,sekitar,O,,O,,O,,O,Barat,e-lokasi,urutan,O,,O,,O,jumlah,O,Covid,O,,O,TBC,b-penyakit,akibat,O,TB,b-penyakit,di,O,perhatian,O,tuberculosis,b-penyakit,"8,6",b-korban,kesehatan,O,,O,kelambu,O,,O,tersebar,O,,O,malaria,b-penyakit,,O,,O,negara,O,yang,O,April,b-wakktu,,O,dari,O,,O,,O,kusta,b-penyakit,wilayah,O,",",O,penyakit,O,eliminasi,O,,O,,O,Medan,e-lokasi
,O,mengatakan,O,Data,O,,O,,O,,O,DBD,b-penyakit,),O,hingga,O,Sikka,b-lokasi,di,O,lebih,O,berdarah,e-penyakit,(,O,",",O,),O,,O,,O,terkena,O,",",O,pertama,O,,O,2020,b-waktu,di,O,,O,demam,b-penyakit,Kesehatan,O,),O,menurut,O,akibat,O,,O,,O,,O,,O,Indonesia,O,,O,,O,(,O,,O,",",O,,O,,O,,O,Nusa,b-lokasi,diare,b-penyakit,Abeli,O,terserang,O,keracunan,O,rata,O,,O,tersebut,O,Kabupaten,b-lokasi,,O,pengungsi,O,terjangkit,O,,O,,O,,O,HIV/AIDS,O,tuberkulosis,b-penyakit,orang,e-korban,,O,,O,sudah,O,mendeteksi,O,,O,-,O,ditemukan,O,),O,,O,,O,,O,,O,,O,,O,,O,diobati,O,,O,penanganan,O,,O,Barat,e-lokasi,,O,Tepat,O,Dekan,O,,O,,O,,O,warga,O,,O,jumlah,O,"25,26",O,,O,,O,,O,,O,,O,penderita,O,itu,O,",",O
terserang,O,,O,,O,demam,b-penyakit,lainnya,O,meningkat,O,),O,,O,,O,",",O,,O,,O,,O,,O,,O,,O,oleh,O,Januari,b-waktu,,O,,O,,O,47,b-korban,",",O,,O,2015,e-waktu,,O,,O,.,O,,O,,O,kasus,e-korban,Januari,O,masih,O,di,O,.,O,1,O,kompleks,O,BPBD,O,RW,O,,O,Tjahaja,O,bersamaan,O,Kabupaten,b-lokasi,,O,,O,,O,,O,,O,,O,hari,O,,O,,O,banjir,O,,O,,O,pada,O,padat,O,842.000,b-korban,,O,,O,,O,dengan,O,ketiga,O,,O,,O,kasus,O,19,O,,O,.,O,penyakit,O,yang,O,lapangan,O,khusus,O,(,O,juta,i-korban,utama,O,.,O,berinsektisida,O,,O,di,O,",",O,sudah,O,,O,,O,itu,O,belum,O,2016,e-waktu,,O,Kementerian,O,,O,,O,tiap,O,Depok,b-lokasi,kasus,O,kusta,b-penyakit,penyakit,O,,O,",",O,,O
,O,sebanyak,O,tersebut,O,,O,,O,.,O,.,O,bertambah,O,Rabu,b-waktu,,O,RSUD,O,dari,O,(,O,DBD,b-penyakit,Iis,O,sore,O,,O,,O,penyakit,O,kemudian,O,2020,b-waktu,,O,,O,Jakarta,b-lokasi,,O,berdarah,e-penyakit,Kabupaten,b-waktu,,O,data,O,Demam,b-penyakit,,O,,O,,O,,O,,O,,O,,O,),O,,O,Kecamatan,b-lokasi,,O,",",O,,O,Tenggara,i-lokasi,sehingga,O,karena,O,penyakit,O,air,O,warga,O,,O,membuat,O,Sukabumi,e-lokasi,,O,mulai,O,diare,O,,O,,O,,O,Rumah,O,(,O,meninggal,O,,O,,O,parah,O,pasien,O,,O,,O,sebanyak,O,,O,,O,,O,,O,.,O,MDR,O,,O,,O,,O,.,O,kejadian,O,,O,,O,,O,(,O,Fakultas,O,,O,,O,",",O,meninggal,O,,O,kasus,O,miliar,O,,O,,O,,O,,O,,O,kusta,b-penyakit,,O,Dinas,O
penyakit,O,,O,,O,berdarah,i-penyakit,meninggal,O,,O,,O,,O,,O,Nusa,b-lokasi,,O,,O,,O,),O,,O,.,O,Dinas,O,2019,e-waktu,,O,,O,.,O,orang,e-korban,jumlah,O,,O,tercatat,O,,O,,O,Tercatat,O,,O,,O,DBD,b-penyakit,hingga,O,tinggi,O,antaranya,O,Kasus,O,selama,O,pemakaman,O,,O,9,O,,O,Purnama,O,,O,Mamuju,i-lokasi,,O,,O,,O,.,O,,O,,O,ke,O,,O,",",O,mulai,O,,O,",",O,penyakit,O,dan,O,kasus,e-korban,,O,TB,b-penyakit,,O,150,b-korban,setelah,O,.,O,,O,TB,b-penyakit,membuat,O,,O,Jokowi,O,tuberkulosis,b-penyakit,dilakukan,O,jauh,O,,O,-,O,orang,e-korban,di,O,Sayang,O,,O,,O,tiga,O,dibuat,O,meluas,O,EDAT,O,,O,yakni,O,dinyatakan,O,,O,,O,Kesehatan,O,,O,,O,provinsi,O,selama,O,baru,O,dan,O,kusta,b-penyakit,,O,penderita,O,,O
,O,117,O,mengacu,O,,O,.,O,Tercatat,O,Dinas,O,menjadi,O,(,O,,O,R,O,900,b-korban,DBD,b-penyakit,.,O,Aisah,O,,O,,O,.,O,Demam,b-penyakit,Jawa,b-lokasi,,O,,O,,O,Timur,e-lokasi,,O,(,O,Kuningan,e-waktu,,O,Kementerian,O,Berdarah,i-penyakit,.,O,,O,.,O,,O,,O,,O,,O,Provinsi,O,",",O,Meureudu,e-lokasi,,O,yakni,O,,O,Timur,e-lokasi,tidak,O,mengalami,O,,O,yang,O,pengungsi,O,-,O,sekolah,O,,O,,O,terjangkit,O,,O,,O,,O,,O,Sakit,O,),O,per,O,,O,,O,,O,tuberkulosis,b-penyakit,,O,,O,845,b-korban,,O,,O,,O,,O,Terlebih,O,TB,b-penyakit,,O,,O,,O,Selain,O,malaria,O,,O,,O,,O,),O,Pertanian,O,",",O,,O,jumlah,O,dunia,O,,O,penderita,O,untuk,O,,O,,O,,O,,O,,O,di,O,,O,Kesehatan,O
demam,b-penyakit,,O,,O,dengue,e-penyakit,,O,,O,,O,,O,1/1/2020,b-waktu,Tenggara,i-lokasi,,O,,O,),O,,O,,O,Dari,O,Kesehatan,O,,O,,O,,O,Tercatat,O,meninggal,O,kasus,O,,O,127,b-korban,DB,b-penyakit,,O,ada,O,,O,,O,,O,Mei,b-waktu,,O,meninggal,O,DBD,b-penyakit,tiga,O,umum,O,,O,,O,",",O,bukan,O,,O,Tengah,e-lokasi,,O,,O,,O,Warga,O,,O,,O,7,O,,O,Jabar,O,terserang,O,,O,terhitung,O,menular,O,kumuh,O,per,O,,O,.,O,,O,kasus,e-korban,India,O,Mayoritas,O,.,O,di,O,metode,O,,O,tidak,O,(,O,oleh,O,lebih,O,",",O,),O,pengidap,O,Indonesia,b-lokasi,banyak,O,,O,,O,kecamatan,O,susah,O,dari,O,",",O,,O,,O,bebas,O,,O,,O,RI,O,,O,,O,berdasarkan,O,tahun,O,penyakit,O,menjadi,O,tingkat,O,,O,yang,O,,O
,O,dari,O,pada,O,,O,Sejak,O,ada,O,Kesehatan,O,981,b-korban,),O,,O,Syamsudin,O,kasus,e-korban,,O,``,O,(,O,,O,,O,Temuan,O,Berdarah,i-penyakit,Tengah,e-lokasi,,O,,O,,O,mencapai,O,,O,),O,mencatat,O,,O,Kesehatan,O,Dengue,e-penyakit,Data,O,,O,Sejak,O,,O,,O,,O,,O,NTB,b-lokasi,Kelurahan,b-lokasi,,O,,O,Selasa,b-waktu,,O,(,O,hadir,O,gejala,O,,O,dikelola,O,mengeluhkan,O,,O,diliburkan,O,,O,,O,penyakit,O,,O,,O,,O,,O,Umum,O,,O,hari,O,.,O,,O,,O,,O,,O,,O,ribu,i-korban,,O,TB,b-penyakit,,O,,O,,O,,O,,O,.,O,,O,itu,O,di,O,,O,,O,,O,,O,Universitas,O,Ghana,O,,O,penderita,O,akibat,O,",",O,penyakit,O,membiayai,O,,O,,O,,O,,O,,O,Jatim,O,,O,Sumatera,b-lokasi
berdarah,i-penyakit,,O,,O,(,O,,O,,O,,O,,O,.,O,Timur,e-lokasi,,O,.,O,mengalami,O,Hingga,O,42,O,jumlah,O,(,O,,O,,O,,O,11,O,akibat,O,DBD,b-penyakit,,O,orang,e-korban,.,O,,O,47,b-lokasi,,O,,O,,O,2020,e-waktu,,O,dunia,O,tertinggi,O,hari,O,di,O,",",O,,O,Kabupaten,b-lokasi,tanpa,O,,O,(,O,NTT,b-lokasi,,O,,O,mengeluhkan,O,,O,,O,di,O,,O,dikabarkan,O,penyakit,O,,O,sedikit,O,tuberkolosis,b-penyakit,yang,O,tahunnya,O,,O,Penyakit,O,.,O,,O,dan,O,adalah,O,Upaya,O,Indonesia,b-lokasi,baru,O,,O,ingin,O,),O,WHO,O,banyak,O,prevalensinya,O,di,O,TB,b-penyakit,,O,penderita,O,",",O,,O,di,O,dengan,O,semula,O,Menteri,O,,O,",",O,malaria,b-penyakit,,O,,O,,O,,O,,O,jenis,O,2017,b-waktu,itu,O,perhatian,O,nasional,O,,O,sampai,O,,O
